word;transport;family member;profession/job;religion;furniture;body ;space;NE;document;emotion;settlement;plant;measurement unit;location;organization;action;food;math;weapon;human;expert;employee;equipment;education;asset;feature;communication;art;nationality;entity;building;medicine;group of people;military;state/condition;vessel/container;substance/material;occupation;part of the whole;programme;symbol;position;drink;system;item;season;result/end product;animal;stationery;path/itinerary;text;water body ;clothes;barrier;structure;time;whole;accident;natural event;information;losses;form/regime;gender;animate;nom_sg;gen_sg;dat_sg;acc_sg;inst_sg;prep_sg;nom_pl;gen_pl;dat_pl;acc_pl;inst_pl;prep_pl
кубок;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;кубок;кубка;кубку;кубок;кубком;кубке;кубки;кубков;кубкам;кубки;кубками;кубках
кузов;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;кузов;кузова;кузову;кузов;кузовом;кузове;кузова;кузовов;кузовам;кузова;кузовами;кузовах
кукла;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;кукла;куклы;кукле;куклу;куклой;кукле;куклы;кукол;куклам;кукол;куклами;куклах
культура;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;культура;культуры;культуре;культуру;культурой;культуре;культуры;культур;культурам;культуры;культурами;культурах
курс;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;курс;курса;курсу;курс;курсом;курсе;курсы;курсов;курсам;курсы;курсами;курсах
куча;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;куча;кучи;куче;кучу;кучей;куче;кучи;куч;кучам;кучи;кучами;кучах
лес;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;лес;леса;лесу;лес;лесом;лесе;леса;лесов;лесам;леса;лесами;лесах
матч;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;матч;матча;матчу;матч;матчем;матче;матчи;матчей;матчам;матчи;матчами;матчах
мероприятие;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;мероприятие;мероприятия;мероприятию;мероприятие;мероприятием;мероприятии;мероприятия;мероприятий;мероприятиям;мероприятия;мероприятиями;мероприятиях
местность;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;местность;местности;местности;местность;местностью;местности;местности;местностей;местностям;местности;местностями;местностях
место;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;место;места;месту;место;местом;месте;места;мест;местам;места;местами;местах
месторождение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;месторождение;месторождения;месторождению;месторождение;месторождением;месторождении;месторождения;месторождений;месторождениям;месторождения;месторождениями;месторождениях
месяц;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;месяц;месяца;месяцу;месяц;месяцем;месяце;месяцы;месяцев;месяцам;месяцы;месяцами;месяцах
мех;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;мех;меха;меху;мех;мехом;мехе;меха;мехов;мехам;меха;мехами;мехах
микроорганизм;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;микроорганизм;микроорганизма;микроорганизму;микроорганизм;микроорганизмом;микроорганизме;микроорганизмы;микроорганизмов;микроорганизмам;микроорганизмы;микроорганизмами;микроорганизмах
минута;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;минута;минуты;минуте;минуту;минутой;минуте;минуты;минут;минутам;минуты;минутами;минутах
мир;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;мир;мира;миру;мир;миром;мире;миры;миров;мирам;миры;мирами;мирах
миф;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;миф;мифа;мифу;миф;мифом;мифе;мифы;мифов;мифам;мифы;мифами;мифах
мнение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;мнение;мнения;мнению;мнение;мнением;мнении;мнения;мнений;мнениям;мнения;мнениями;мнениях
мода;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;мода;моды;моде;моду;модой;моде;моды;мод;модам;моды;модами;модах
молекула;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;молекула;молекулы;молекуле;молекулу;молекулой;молекуле;молекулы;молекул;молекулам;молекулы;молекулами;молекулах
молитва;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;молитва;молитвы;молитве;молитву;молитвой;молитве;молитвы;молитв;молитвам;молитвы;молитвами;молитвах
момент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;момент;момента;моменту;момент;моментом;моменте;моменты;моментов;моментам;моменты;моментами;моментах
море;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;море;моря;морю;море;морем;море;моря;морей;морям;моря;морями;морях
мотив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;мотив;мотива;мотиву;мотив;мотивом;мотиве;мотивы;мотивов;мотивам;мотивы;мотивами;мотивах
навык;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;навык;навыка;навыку;навык;навыком;навыке;навыки;навыков;навыкам;навыки;навыками;навыках
награда;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;награда;награды;награде;награду;наградой;награде;награды;наград;наградам;награды;наградами;наградах
надежда;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;надежда;надежды;надежде;надежду;надеждой;надежде;надежды;надежд;надеждам;надежды;надеждами;надеждах
налог;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;налог;налога;налогу;налог;налогом;налоге;налоги;налогов;налогам;налоги;налогами;налогах
наука;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;наука;науки;науке;науку;наукой;науке;науки;наук;наукам;науки;науками;науках
начало;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;начало;начала;началу;начало;началом;начале;начала;начал;началам;начала;началами;началах
недостаток;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;недостаток;недостатка;недостатку;недостаток;недостатком;недостатке;недостатки;недостатков;недостаткам;недостатки;недостатками;недостатках
ночь;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;ночь;ночи;ночи;ночь;ночью;ночи;ночи;ночей;ночам;ночи;ночами;ночах
область;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;область;области;области;область;областью;области;области;областей;областям;области;областями;областях
огонь;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;огонь;огня;огню;огонь;огнём;огне;огни;огней;огням;огни;огнями;огнях
окно;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;окно;окна;окну;окно;окном;окне;окна;окон;окнам;окна;окнами;окнах
округ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;округ;округа;округу;округ;округом;округе;округа;округов;округам;округа;округами;округах
олимпиада;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;олимпиада;олимпиады;олимпиаде;олимпиаду;олимпиадой;олимпиаде;олимпиады;олимпиад;олимпиадам;олимпиады;олимпиадами;олимпиадах
опасность;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;опасность;опасности;опасности;опасность;опасностью;опасности;опасности;опасностей;опасностям;опасности;опасностями;опасностях
опора;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;опора;опоры;опоре;опору;опорой;опоре;опоры;опор;опорам;опоры;опорами;опорах
опция;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;опция;опции;опции;опцию;опцией;опции;опции;опций;опциям;опции;опциями;опциях
опыт;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;опыт;опыта;опыту;опыт;опытом;опыте;опыты;опытов;опытам;опыты;опытами;опытах
остров;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;остров;острова;острову;остров;островом;острове;острова;островов;островам;острова;островами;островах
отметка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;отметка;отметки;отметке;отметку;отметкой;отметке;отметки;отметок;отметкам;отметки;отметками;отметках
отношение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;отношение;отношения;отношению;отношение;отношением;отношении;отношения;отношений;отношениям;отношения;отношениями;отношениях
отпуск;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;отпуск;отпуска;отпуску;отпуск;отпуском;отпуске;отпуска;отпусков;отпускам;отпуска;отпусками;отпусках
отражение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;отражение;отражения;отражению;отражение;отражением;отражении;отражения;отражений;отражениям;отражения;отражениями;отражениях
отрасль;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;отрасль;отрасли;отрасли;отрасль;отраслью;отрасли;отрасли;отраслей;отраслям;отрасли;отраслями;отраслях
оттенок;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;оттенок;оттенка;оттенку;оттенок;оттенком;оттенке;оттенки;оттенков;оттенкам;оттенки;оттенками;оттенках
оценка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;оценка;оценки;оценке;оценку;оценкой;оценке;оценки;оценок;оценкам;оценки;оценками;оценках
пена;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;пена;пены;пене;пену;пеной;пене;пены;пен;пенам;пены;пенами;пенах
перегородка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;перегородка;перегородки;перегородке;перегородку;перегородкой;перегородке;перегородки;перегородок;перегородкам;перегородки;перегородками;перегородках
перерыв;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;перерыв;перерыва;перерыву;перерыв;перерывом;перерыве;перерывы;перерывов;перерывам;перерывы;перерывами;перерывах
период;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;период;периода;периоду;период;периодом;периоде;периоды;периодов;периодам;периоды;периодами;периодах
поверхность;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;поверхность;поверхности;поверхности;поверхность;поверхностью;поверхности;поверхности;поверхностей;поверхностям;поверхности;поверхностями;поверхностях
повод;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;повод;повода;поводу;повод;поводом;поводе;поводы;поводов;поводам;поводы;поводами;поводах
поворот;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;поворот;поворота;повороту;поворот;поворотом;повороте;повороты;поворотов;поворотам;повороты;поворотами;поворотах
повреждение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;повреждение;повреждения;повреждению;повреждение;повреждением;повреждении;повреждения;повреждений;повреждениям;повреждения;повреждениями;повреждениях
подарок;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;подарок;подарка;подарку;подарок;подарком;подарке;подарки;подарков;подаркам;подарки;подарками;подарках
